Airline,Journey_month,Journey_year,Source,Destination,Route,Dep_Time,Arrival_Time,Duration_Hours,Duration_Minutes,Duration_In_Minutes,Total_Stops,Price_rupee,Log_price,Class,Additional_Info
Jet Airways,5,2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,14:25,18.0,0.0,1080.0,1.0,12121,9.402694764470512,Business,No info
Jet Airways,5,2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,19:50,13.0,20.0,800.0,1.0,8586,9.057888248784506,Economy,In-flight meal not included
Multiple carriers,6,2019,Delhi,Cochin,DEL → BOM → COK,07:30,19:15,11.0,45.0,705.0,1.0,7354,8.902999661861218,Economy,No info
IndiGo,3,2019,Kolkata,Banglore,CCU → BLR,21:25,00:05,2.0,40.0,160.0,0.0,4778,8.471777327885755,Economy,No info
IndiGo,6,2019,Delhi,Cochin,DEL → BOM → COK,08:30,21:00,12.0,30.0,750.0,1.0,6838,8.830250570199247,Economy,No info
Multiple carriers,3,2019,Delhi,Cochin,DEL → HYD → COK,09:45,22:20,12.0,35.0,755.0,1.0,10276,9.237566358229774,Economy,No info
Jet Airways,6,2019,Banglore,Delhi,BLR → DEL,08:20,11:20,3.0,0.0,180.0,0.0,8016,8.989194823324645,Economy,No info
Air India,3,2019,Banglore,New Delhi,BLR → HYD → DEL,08:15,18:30,10.0,15.0,615.0,1.0,4943,8.505727713306959,Economy,No info
IndiGo,6,2019,Banglore,Delhi,BLR → DEL,08:30,11:20,2.0,50.0,170.0,0.0,4823,8.481151420068972,Economy,No info
Jet Airways,4,2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,16:20,7.0,55.0,475.0,1.0,12996,9.472396896788991,Business,No info
Air India,5,2019,Delhi,Cochin,DEL → BOM → COK,09:00,19:15,10.0,15.0,615.0,1.0,9929,9.203215047033595,Economy,No info
Multiple carriers,6,2019,Delhi,Cochin,DEL → BOM → COK,10:00,01:30,15.0,30.0,930.0,1.0,9508,9.159888828480085,Economy,No info
Air India,3,2019,Delhi,Cochin,DEL → COK,18:05,21:10,3.0,5.0,185.0,0.0,5674,8.643649615368796,Economy,No info
IndiGo,6,2019,Chennai,Kolkata,MAA → CCU,11:35,14:00,2.0,25.0,145.0,0.0,3858,8.257904193465674,Economy,No info
IndiGo,5,2019,Kolkata,Banglore,CCU → BLR,22:15,00:50,2.0,35.0,155.0,0.0,4804,8.477204183199873,Economy,No info
Multiple carriers,5,2019,Delhi,Cochin,DEL → BOM → COK,14:00,01:30,11.0,30.0,690.0,1.0,13377,9.501292093295586,Business,No info
Jet Airways,5,2019,Delhi,Cochin,DEL → BOM → COK,15:00,04:25,13.0,25.0,805.0,1.0,12898,9.464827539570322,Business,In-flight meal not included
Air Asia,6,2019,Kolkata,Banglore,CCU → BLR,10:20,12:55,2.0,35.0,155.0,0.0,4409,8.391403185357937,Economy,No info
Air Asia,6,2019,Delhi,Cochin,DEL → BLR → COK,07:55,22:25,14.0,30.0,870.0,1.0,8759,9.07783702216309,Economy,No info
Air India,3,2019,Banglore,New Delhi,BLR → AMD → DEL,00:30,23:55,23.0,25.0,1405.0,1.0,10394,9.248983995568388,Economy,No info
IndiGo,3,2019,Chennai,Kolkata,MAA → CCU,11:35,14:00,2.0,25.0,145.0,0.0,3858,8.257904193465674,Economy,No info
Air Asia,6,2019,Delhi,Cochin,DEL → BLR → COK,07:55,13:25,5.0,30.0,330.0,1.0,6253,8.740816627567298,Economy,No info
Jet Airways,5,2019,Delhi,Cochin,DEL → AMD → BOM → COK,19:10,12:35,17.0,25.0,1045.0,2.0,15129,9.624368710744834,Business,No info
GoAir,3,2019,Kolkata,Banglore,CCU → HYD → BLR,06:35,14:25,7.0,50.0,470.0,1.0,4773,8.470730317005897,Economy,No info
Jet Airways,5,2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,09:20,26.0,50.0,1610.0,1.0,9663,9.176059437999308,Economy,In-flight meal not included
Jet Airways,6,2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,09:45,16.0,45.0,1005.0,1.0,12692,9.448727152703086,Business,No info
IndiGo,6,2019,Banglore,Delhi,BLR → DEL,01:30,04:15,2.0,45.0,165.0,0.0,3943,8.279697133877628,Economy,No info
Jet Airways,5,2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,21:05,28.0,5.0,1685.0,1.0,10703,9.278279354984376,Economy,In-flight meal not included
IndiGo,3,2019,Delhi,Cochin,DEL → BOM → COK,06:40,21:00,14.0,20.0,860.0,1.0,8784,9.080687163749312,Economy,No info
Multiple carriers,6,2019,Delhi,Cochin,DEL → BOM → COK,09:15,19:00,9.0,45.0,585.0,1.0,11622,9.360655132635051,Economy,No info
IndiGo,5,2019,Chennai,Kolkata,MAA → CCU,22:05,00:25,2.0,20.0,140.0,0.0,5277,8.571113033405668,Economy,No info
Air Asia,5,2019,Delhi,Cochin,DEL → BLR → COK,16:45,07:10,14.0,25.0,865.0,1.0,8327,9.02725852623582,Economy,No info
IndiGo,3,2019,Delhi,Cochin,DEL → COK,05:35,08:50,3.0,15.0,195.0,0.0,6885,8.837100411162755,Economy,No info
Jet Airways,6,2019,Banglore,Delhi,BLR → DEL,17:45,20:45,3.0,0.0,180.0,0.0,8016,8.989194823324645,Economy,No info
IndiGo,6,2019,Delhi,Cochin,DEL → PNQ → COK,23:30,04:35,5.0,5.0,305.0,1.0,10112,9.221478116386638,Economy,No info
IndiGo,3,2019,Delhi,Cochin,DEL → BOM → COK,17:30,01:35,8.0,5.0,485.0,1.0,14871,9.607168286688683,Business,No info
Jet Airways,6,2019,Delhi,Cochin,DEL → BOM → COK,09:00,19:00,10.0,0.0,600.0,1.0,10262,9.23620303150191,Economy,In-flight meal not included
Jet Airways,3,2019,Mumbai,Hyderabad,BOM → HYD,19:35,21:05,1.0,30.0,90.0,0.0,2470,7.8119734296220225,Economy,In-flight meal not included
Air India,3,2019,Delhi,Cochin,DEL → HYD → MAA → COK,13:15,09:25,20.0,10.0,1210.0,2.0,11622,9.360655132635051,Economy,No info
Vistara,5,2019,Kolkata,Banglore,CCU → DEL → BLR,20:20,10:45,14.0,25.0,865.0,1.0,8662,9.066700921774572,Economy,No info
Air India,6,2019,Delhi,Cochin,DEL → HYD → BOM → COK,17:15,19:15,26.0,0.0,1560.0,2.0,11972,9.390325868972589,Economy,No info
Jet Airways,6,2019,Delhi,Cochin,DEL → LKO → BOM → COK,09:25,04:25,19.0,0.0,1140.0,2.0,11992,9.391995039782433,Economy,In-flight meal not included
Jet Airways,5,2019,Delhi,Cochin,DEL → BOM → COK,10:00,04:25,18.0,25.0,1105.0,1.0,12373,9.423271958213975,Business,In-flight meal not included
Multiple carriers,6,2019,Delhi,Cochin,DEL → BOM → COK,10:00,01:30,15.0,30.0,930.0,1.0,7198,8.881558488638976,Economy,No info
Jet Airways,6,2019,Delhi,Cochin,DEL → BOM → COK,07:05,12:35,5.0,30.0,330.0,1.0,14714,9.59655470049221,Business,No info
IndiGo,6,2019,Delhi,Cochin,DEL → BOM → COK,16:00,01:30,9.0,30.0,570.0,1.0,6316,8.750841375375533,Economy,No info
Air India,3,2019,Delhi,Cochin,DEL → BLR → COK,17:40,08:15,14.0,35.0,875.0,1.0,5998,8.699181359308954,Economy,No info
Jet Airways,6,2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,16:20,21.0,25.0,1285.0,1.0,13044,9.47608353690921,Business,No info
Multiple carriers,6,2019,Delhi,Cochin,DEL → HYD → COK,13:05,22:30,9.0,25.0,565.0,1.0,9646,9.174298600628918,Economy,No info
Air Asia,6,2019,Delhi,Cochin,DEL → BLR → COK,16:45,07:10,14.0,25.0,865.0,1.0,6451,8.771990436532242,Economy,No info
GoAir,6,2019,Delhi,Cochin,DEL → BOM → COK,07:00,12:55,5.0,55.0,355.0,1.0,5281,8.571870752706934,Economy,No info
Jet Airways,5,2019,Mumbai,Hyderabad,BOM → HYD,19:35,21:05,1.0,30.0,90.0,0.0,2228,7.708859601047175,Economy,In-flight meal not included
IndiGo,6,2019,Banglore,Delhi,BLR → DEL,06:05,08:50,2.0,45.0,165.0,0.0,3943,8.279697133877628,Economy,No info
Air India,6,2019,Delhi,Cochin,DEL → GOI → BOM → COK,10:55,07:40,20.0,45.0,1245.0,2.0,11753,9.371863806132854,Economy,No info
Jet Airways,6,2019,Delhi,Cochin,DEL → AMD → BOM → COK,23:05,12:35,13.0,30.0,810.0,2.0,12819,9.458683724312134,Business,No info
Jet Airways,3,2019,Delhi,Cochin,DEL → MAA → BOM → COK,13:55,18:50,28.0,55.0,1735.0,2.0,8728,9.074291527512907,Economy,In-flight meal not included
SpiceJet,5,2019,Delhi,Cochin,DEL → PNQ → COK,08:45,13:15,4.0,30.0,270.0,1.0,4812,8.47886807709457,Economy,No info
Jet Airways,5,2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,22:05,29.0,5.0,1745.0,1.0,14151,9.557540571952371,Business,No info
Vistara,5,2019,Kolkata,Banglore,CCU → DEL → BLR,20:20,09:05,12.0,45.0,765.0,1.0,8452,9.042158378735948,Economy,No info
IndiGo,3,2019,Kolkata,Banglore,CCU → HYD → BLR,15:10,20:15,5.0,5.0,305.0,1.0,6762,8.819073983267831,Economy,No info
Jet Airways,3,2019,Banglore,New Delhi,BLR → BOM → DEL,18:55,13:15,18.0,20.0,1100.0,1.0,13817,9.53365499705667,Business,No info
Jet Airways,5,2019,Delhi,Cochin,DEL → BOM → COK,14:00,12:35,22.0,35.0,1355.0,1.0,12898,9.464827539570322,Business,In-flight meal not included
IndiGo,4,2019,Kolkata,Banglore,CCU → HYD → BLR,19:20,23:45,4.0,25.0,265.0,1.0,3480,8.15478757276852,Economy,No info
Jet Airways,3,2019,Banglore,New Delhi,BLR → BOM → DEL,11:40,21:20,9.0,40.0,580.0,1.0,27992,10.239674034047525,Business,1 Long layover
Jet Airways,3,2019,Delhi,Cochin,DEL → BDQ → BOM → COK,18:25,04:25,10.0,0.0,600.0,2.0,7791,8.960724500330858,Economy,In-flight meal not included
Air India,3,2019,Delhi,Cochin,DEL → BLR → COK,06:10,23:00,16.0,50.0,1010.0,1.0,5704,8.648922962094131,Economy,No info
IndiGo,5,2019,Kolkata,Banglore,CCU → MAA → BLR,16:35,22:15,5.0,40.0,340.0,1.0,5268,8.569406062863171,Economy,No info
GoAir,6,2019,Banglore,Delhi,BLR → DEL,11:40,14:30,2.0,50.0,170.0,0.0,3898,8.268218880067506,Economy,No info
SpiceJet,3,2019,Kolkata,Banglore,CCU → BLR,09:00,11:30,2.0,30.0,150.0,0.0,3847,8.255048902752295,Economy,No info
Multiple carriers,6,2019,Delhi,Cochin,DEL → BOM → COK,07:30,19:00,11.0,30.0,690.0,1.0,10877,9.294405747093851,Economy,No info
Multiple carriers,4,2019,Delhi,Cochin,DEL → BOM → COK,08:45,19:15,10.0,30.0,630.0,1.0,8371,9.032528630660057,Economy,No info
Multiple carriers,6,2019,Delhi,Cochin,DEL → HYD → COK,07:10,22:30,15.0,20.0,920.0,1.0,7038,8.85907931788153,Economy,No info
Jet Airways,6,2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,16:20,9.0,50.0,590.0,1.0,14571,9.586788531013854,Business,No info
Jet Airways,6,2019,Kolkata,Banglore,CCU → BOM → BLR,20:00,09:20,13.0,20.0,800.0,1.0,11841,9.379323364330956,Economy,In-flight meal not included
Jet Airways,5,2019,Delhi,Cochin,DEL → AMD → BOM → COK,13:25,12:35,23.0,10.0,1390.0,2.0,15129,9.624368710744834,Business,No info
SpiceJet,6,2019,Kolkata,Banglore,CCU → BLR,22:20,00:40,2.0,20.0,140.0,0.0,3841,8.253488028345904,Economy,No check-in baggage included
Jet Airways,6,2019,Delhi,Cochin,DEL → BOM → COK,11:30,12:35,25.0,5.0,1505.0,1.0,10262,9.23620303150191,Economy,In-flight meal not included
Air India,4,2019,Kolkata,Banglore,CCU → BLR,20:45,23:20,2.0,35.0,155.0,0.0,4460,8.40290404501411,Economy,No info
IndiGo,3,2019,Banglore,New Delhi,BLR → DEL,18:25,21:20,2.0,55.0,175.0,0.0,7648,8.942199454731238,Economy,No info
Vistara,6,2019,Kolkata,Banglore,CCU → DEL → BLR,07:10,20:20,13.0,10.0,790.0,1.0,8610,9.060679597421776,Economy,No info
IndiGo,6,2019,Chennai,Kolkata,MAA → CCU,13:15,15:35,2.0,20.0,140.0,0.0,3597,8.187855443695623,Economy,No info
IndiGo,6,2019,Delhi,Cochin,DEL → HYD → COK,07:35,16:10,8.0,35.0,515.0,1.0,6442,8.770594329891145,Economy,No info
IndiGo,3,2019,Delhi,Cochin,DEL → BOM → COK,06:40,21:00,14.0,20.0,860.0,1.0,12351,9.421492310438014,Business,No info
Multiple carriers,5,2019,Delhi,Cochin,DEL → BOM → COK,17:30,01:30,8.0,0.0,480.0,1.0,14067,9.551586907757695,Business,No info
IndiGo,5,2019,Banglore,Delhi,BLR → DEL,20:00,22:50,2.0,50.0,170.0,0.0,4823,8.481151420068972,Economy,No info
Vistara,3,2019,Kolkata,Banglore,CCU → DEL → BLR,17:00,22:10,29.0,10.0,1750.0,1.0,12102,9.401126007182267,Business,No info
Jet Airways,5,2019,Mumbai,Hyderabad,BOM → HYD,07:05,08:30,1.0,25.0,85.0,0.0,8040,8.992184362173012,Economy,No info
IndiGo,3,2019,Banglore,New Delhi,BLR → DEL,10:05,13:00,2.0,55.0,175.0,0.0,7648,8.942199454731238,Economy,No info
IndiGo,5,2019,Delhi,Cochin,DEL → MAA → COK,02:00,07:25,5.0,25.0,325.0,1.0,6582,8.792093929503284,Economy,No info
Vistara,6,2019,Banglore,Delhi,BLR → DEL,11:30,14:20,2.0,50.0,170.0,0.0,4668,8.448485993406447,Economy,No info
IndiGo,4,2019,Banglore,Delhi,BLR → DEL,20:00,22:50,2.0,50.0,170.0,0.0,4823,8.481151420068972,Economy,No info
SpiceJet,5,2019,Kolkata,Banglore,CCU → BLR,22:20,00:40,2.0,20.0,140.0,0.0,3873,8.261784679514752,Economy,No info
Multiple carriers,5,2019,Delhi,Cochin,DEL → BOM → COK,10:20,19:15,8.0,55.0,535.0,1.0,8476,9.04499391938819,Economy,No info
IndiGo,5,2019,Delhi,Cochin,DEL → MAA → COK,07:15,12:30,5.0,15.0,315.0,1.0,5636,8.636929873018572,Economy,No info
Jet Airways,5,2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,19:50,11.0,25.0,685.0,1.0,8586,9.057888248784506,Economy,In-flight meal not included
IndiGo,6,2019,Banglore,Delhi,BLR → DEL,18:25,21:20,2.0,55.0,175.0,0.0,4823,8.481151420068972,Economy,No info
Air India,3,2019,Delhi,Cochin,DEL → COK,05:10,08:00,2.0,50.0,170.0,0.0,6881,8.83651926920248,Economy,No info
Jet Airways,5,2019,Kolkata,Banglore,CCU → BOM → BLR,14:05,22:35,8.0,30.0,510.0,1.0,10844,9.291367210618557,Economy,In-flight meal not included
IndiGo,4,2019,Kolkata,Banglore,CCU → BBI → BLR,19:35,23:15,3.0,40.0,220.0,1.0,4226,8.349011198176003,Economy,No info
Jet Airways,5,2019,Delhi,Cochin,DEL → BOM → COK,19:15,19:00,23.0,45.0,1425.0,1.0,12373,9.423271958213975,Business,In-flight meal not included
Air India,6,2019,Kolkata,Banglore,CCU → JAI → BOM → BLR,08:20,21:50,13.0,30.0,810.0,2.0,10697,9.27771860730613,Economy,No info
Jet Airways,6,2019,Mumbai,Hyderabad,BOM → HYD,10:20,11:50,1.0,30.0,90.0,0.0,4995,8.516192691082654,Economy,In-flight meal not included
Air India,6,2019,Delhi,Cochin,DEL → AMD → BOM → COK,16:40,19:15,26.0,35.0,1595.0,2.0,9443,9.15302900526307,Economy,No info
Jet Airways,5,2019,Delhi,Cochin,DEL → JAI → BOM → COK,05:30,04:25,22.0,55.0,1375.0,2.0,13029,9.474932921202932,Business,In-flight meal not included
Jet Airways,3,2019,Delhi,Cochin,DEL → BDQ → BOM → COK,18:25,04:25,34.0,0.0,2040.0,2.0,12347,9.421168397567744,Business,No info
Multiple carriers,6,2019,Delhi,Cochin,DEL → BOM → COK,13:00,21:00,8.0,0.0,480.0,1.0,7408,8.910315776326016,Economy,No info
Jet Airways,4,2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,09:20,14.0,25.0,865.0,1.0,7064,8.862766742283796,Economy,In-flight meal not included
Jet Airways,3,2019,Delhi,Cochin,DEL → BOM → COK,13:00,04:25,15.0,25.0,925.0,1.0,13843,9.535534968687735,Business,In-flight meal not included
IndiGo,4,2019,Kolkata,Banglore,CCU → BLR,15:30,18:05,2.0,35.0,155.0,0.0,4174,8.336630087637147,Economy,No info
Multiple carriers,5,2019,Delhi,Cochin,DEL → GWL → IDR → BOM → COK,11:35,21:00,9.0,25.0,565.0,3.0,16294,9.698552220870587,Business,No info
SpiceJet,5,2019,Kolkata,Banglore,CCU → BLR,06:55,09:30,2.0,35.0,155.0,0.0,3841,8.253488028345904,Economy,No check-in baggage included
IndiGo,6,2019,Banglore,Delhi,BLR → DEL,04:00,06:50,2.0,50.0,170.0,0.0,4423,8.394573477868327,Economy,No info
Air India,6,2019,Delhi,Cochin,DEL → COK,05:10,08:00,2.0,50.0,170.0,0.0,5201,8.556606193773073,Economy,No info
Air India,3,2019,Banglore,New Delhi,BLR → BOM → IDR → DEL,06:45,11:10,28.0,25.0,1705.0,2.0,12599,9.44137272471063,Business,No info
IndiGo,5,2019,Mumbai,Hyderabad,BOM → HYD,06:25,07:55,1.0,30.0,90.0,0.0,4049,8.30622521603216,Economy,No info
Air India,5,2019,Kolkata,Banglore,CCU → BOM → TRV → BLR,09:25,10:30,25.0,5.0,1505.0,2.0,12797,9.456966047437597,Business,No info
Jet Airways,5,2019,Kolkata,Banglore,CCU → DEL → BLR,20:25,10:55,14.0,30.0,870.0,1.0,13067,9.477845246989146,Business,No info
Vistara,5,2019,Kolkata,Banglore,CCU → DEL → BLR,20:20,18:50,22.0,30.0,1350.0,1.0,9345,9.142596719889664,Economy,No info
IndiGo,5,2019,Delhi,Cochin,DEL → HYD → COK,05:05,12:10,7.0,5.0,425.0,1.0,6818,8.827321452697849,Economy,No info
Jet Airways,5,2019,Mumbai,Hyderabad,BOM → HYD,10:20,11:50,1.0,30.0,90.0,0.0,8040,8.992184362173012,Economy,No info
Jet Airways,6,2019,Delhi,Cochin,DEL → ATQ → BOM → COK,18:20,12:35,18.0,15.0,1095.0,2.0,14300,9.568014816247999,Business,No info
Multiple carriers,5,2019,Delhi,Cochin,DEL → BOM → COK,18:15,01:30,7.0,15.0,435.0,1.0,13727,9.52711997525166,Business,No info
Jet Airways,3,2019,Banglore,New Delhi,BLR → BOM → DEL,16:55,10:25,17.0,30.0,1050.0,1.0,7832,8.965973184210347,Economy,In-flight meal not included
Multiple carriers,3,2019,Delhi,Cochin,DEL → BOM → COK,04:00,12:55,8.0,55.0,535.0,1.0,16259,9.696401880595555,Business,No info
IndiGo,6,2019,Banglore,Delhi,BLR → DEL,08:30,11:20,2.0,50.0,170.0,0.0,4823,8.481151420068972,Economy,No info
Jet Airways,3,2019,Banglore,New Delhi,BLR → BOM → DEL,11:40,08:15,20.0,35.0,1235.0,1.0,16736,9.72531736686465,Business,No info
Air India,6,2019,Kolkata,Banglore,CCU → BOM → AMD → BLR,09:25,05:25,20.0,0.0,1200.0,2.0,13217,9.489259158757807,Business,No info
Multiple carriers,3,2019,Delhi,Cochin,DEL → BOM → COK,12:50,21:00,8.0,10.0,490.0,1.0,6637,8.800415333145924,Economy,No info
Jet Airways,6,2019,Kolkata,Banglore,CCU → BOM → BLR,18:55,12:00,17.0,5.0,1025.0,1.0,10844,9.291367210618557,Economy,In-flight meal not included
Multiple carriers,3,2019,Delhi,Cochin,DEL → BOM → COK,10:00,19:15,9.0,15.0,555.0,1.0,8401,9.036106025364846,Economy,In-flight meal not included
SpiceJet,4,2019,Kolkata,Banglore,CCU → BLR,09:00,11:25,2.0,25.0,145.0,0.0,3873,8.261784679514752,Economy,No info
Jet Airways,6,2019,Delhi,Cochin,DEL → ATQ → BOM → COK,20:00,04:25,8.0,25.0,505.0,2.0,12410,9.426257878198653,Business,In-flight meal not included
Jet Airways,5,2019,Delhi,Cochin,DEL → AMD → BOM → COK,23:05,12:35,13.0,30.0,810.0,2.0,15129,9.624368710744834,Business,No info
IndiGo,5,2019,Banglore,Delhi,BLR → DEL,13:00,15:50,2.0,50.0,170.0,0.0,4423,8.394573477868327,Economy,No info
Jet Airways,5,2019,Delhi,Cochin,DEL → BOM → COK,13:00,19:00,6.0,0.0,360.0,1.0,16079,9.685269351744411,Business,No info
Air India,6,2019,Kolkata,Banglore,CCU → VNS → DEL → BLR,14:30,08:55,18.0,25.0,1105.0,2.0,15894,9.673696958500125,Business,No info
Multiple carriers,5,2019,Delhi,Cochin,DEL → BOM → COK,04:55,19:00,14.0,5.0,845.0,1.0,9103,9.116359308505288,Economy,No info
Air India,6,2019,Delhi,Cochin,DEL → BLR → COK,09:45,08:15,22.0,30.0,1350.0,1.0,8991,9.103979355984773,Economy,No info
Air India,4,2019,Kolkata,Banglore,CCU → BOM → HBX → BLR,16:50,18:20,25.0,30.0,1530.0,2.0,7893,8.973731569708402,Economy,No info
IndiGo,3,2019,Mumbai,Hyderabad,BOM → HYD,02:30,04:00,1.0,30.0,90.0,0.0,4575,8.428361977709622,Economy,No info
SpiceJet,5,2019,Kolkata,Banglore,CCU → BLR,09:00,11:25,2.0,25.0,145.0,0.0,3873,8.261784679514752,Economy,No info
Jet Airways,3,2019,Banglore,New Delhi,BLR → BOM → DEL,05:45,21:20,15.0,35.0,935.0,1.0,7832,8.965973184210347,Economy,In-flight meal not included
IndiGo,5,2019,Chennai,Kolkata,MAA → CCU,14:45,17:05,2.0,20.0,140.0,0.0,3597,8.187855443695623,Economy,No info
Jet Airways,3,2019,Kolkata,Banglore,CCU → BOM → BLR,21:10,23:25,26.0,15.0,1575.0,1.0,13759,9.529448434427817,Business,No info
Jet Airways,5,2019,Banglore,Delhi,BLR → DEL,18:55,22:00,3.0,5.0,185.0,0.0,7229,8.885855993000296,Economy,No info
SpiceJet,4,2019,Kolkata,Banglore,CCU → BLR,06:55,09:30,2.0,35.0,155.0,0.0,3873,8.261784679514752,Economy,No info
Multiple carriers,5,2019,Delhi,Cochin,DEL → BOM → COK,06:00,19:00,13.0,0.0,780.0,1.0,9794,9.189525232262262,Economy,No info
Air India,3,2019,Delhi,Cochin,DEL → BLR → COK,13:30,08:15,18.0,45.0,1125.0,1.0,6681,8.807022955925477,Economy,No info
IndiGo,4,2019,Banglore,Delhi,BLR → DEL,21:15,00:15,3.0,0.0,180.0,0.0,4423,8.394573477868327,Economy,No info
Jet Airways,5,2019,Kolkata,Banglore,CCU → BOM → BLR,08:25,19:50,11.0,25.0,685.0,1.0,10844,9.291367210618557,Economy,In-flight meal not included
IndiGo,6,2019,Delhi,Cochin,DEL → BOM → COK,09:15,21:00,11.0,45.0,705.0,1.0,7258,8.889859587773016,Economy,No info
Jet Airways,6,2019,Mumbai,Hyderabad,BOM → HYD,10:20,11:50,1.0,30.0,90.0,0.0,4995,8.516192691082654,Economy,In-flight meal not included
Jet Airways,6,2019,Delhi,Cochin,DEL → BOM → COK,20:55,19:00,22.0,5.0,1325.0,1.0,14924,9.610725934341048,Business,No info
Vistara,3,2019,Banglore,New Delhi,BLR → AMD → DEL,06:40,10:25,27.0,45.0,1665.0,1.0,6590,8.793308627496552,Economy,No info
Jet Airways,6,2019,Delhi,Cochin,DEL → BOM → COK,20:55,12:35,15.0,40.0,940.0,1.0,10262,9.23620303150191,Economy,In-flight meal not included
SpiceJet,3,2019,Kolkata,Banglore,CCU → BLR,09:00,11:30,2.0,30.0,150.0,0.0,5515,8.615226931687603,Economy,No info
Jet Airways,3,2019,Delhi,Cochin,DEL → AMD → BOM → COK,19:10,19:45,24.0,35.0,1475.0,2.0,6643,8.80131894766524,Economy,In-flight meal not included
IndiGo,6,2019,Mumbai,Hyderabad,BOM → HYD,19:05,20:35,1.0,30.0,90.0,0.0,2754,7.9208096792886,Economy,No info
IndiGo,6,2019,Delhi,Cochin,DEL → BLR → COK,17:05,22:15,5.0,10.0,310.0,1.0,6493,8.778479952508487,Economy,No info
IndiGo,5,2019,Kolkata,Banglore,CCU → NAG → BLR,18:05,23:30,5.0,25.0,325.0,1.0,6218,8.735203590618699,Economy,No info
Air India,6,2019,Delhi,Cochin,DEL → BHO → BOM → COK,05:55,19:15,13.0,20.0,800.0,2.0,10861,9.292933670280036,Economy,No info
IndiGo,3,2019,Delhi,Cochin,DEL → HYD → COK,07:35,16:10,8.0,35.0,515.0,1.0,7094,8.867004635333567,Economy,No info
SpiceJet,3,2019,Mumbai,Hyderabad,BOM → HYD,22:45,00:10,1.0,25.0,85.0,0.0,2227,7.708410667257367,Economy,No info
Jet Airways,4,2019,Banglore,Delhi,BLR → DEL,19:50,22:50,3.0,0.0,180.0,0.0,4544,8.421562960400987,Economy,In-flight meal not included
Air India,3,2019,Banglore,New Delhi,BLR → CCU → BBI → DEL,05:50,16:20,10.0,30.0,630.0,2.0,7664,8.944289319650697,Economy,No info
Jet Airways,6,2019,Banglore,Delhi,BLR → DEL,17:45,20:45,3.0,0.0,180.0,0.0,8016,8.989194823324645,Economy,No info
Air Asia,5,2019,Kolkata,Banglore,CCU → BLR,22:50,01:20,2.0,30.0,150.0,0.0,3807,8.244596756382498,Economy,No info
Air India,6,2019,Delhi,Cochin,DEL → LKO → BOM → COK,07:10,19:15,12.0,5.0,725.0,2.0,12698,9.449199779730396,Business,No info
Jet Airways,5,2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,04:40,22.0,10.0,1330.0,1.0,8586,9.057888248784506,Economy,In-flight meal not included
Jet Airways,4,2019,Kolkata,Banglore,CCU → BOM → BLR,06:30,04:40,22.0,10.0,1330.0,1.0,7064,8.862766742283796,Economy,In-flight meal not included
